imdb.id,languages,genres,rating,n.ratings,budget,openingUSA,grossUSA,grossWorld
tt3102480,English,Short,6.8,80,NA,NA,NA,NA
tt3102490,French,Documentary | Drama | History,6.1,63,NA,NA,NA,NA
tt3102906,Romanian,Drama,6.2,1019,NA,NA,NA,NA
tt3103326,Nepali | English,Documentary,6.6,682,NA,"$3,635, 20 April 2014","$30,029","$30,029"
tt3103406,French,Animation | Short | Adventure | Drama | Fantasy,6,26,NA,NA,NA,NA
tt3103468,Arabic,Short | Drama,6.4,57,NA,NA,NA,NA
tt3103576,French,Crime | Thriller,5.8,1874,NA,NA,NA,"$2,907,305"
tt3103632,German,Drama | Thriller,6,345,NA,NA,NA,NA
tt3103668,English | French,Short | Drama,6.6,96,NA,NA,NA,NA
tt3103792,Swedish,Short | Drama | Family | Romance,6.9,89,"SEK540,000 (estimated)",NA,NA,NA
tt3104562,English | Swahili,Short | Fantasy,7.6,14,NA,NA,NA,NA
tt3106346,Korean,Short | Drama,NA,NA,NA,NA,NA,NA
tt3106846,French | English,Drama | Music | Romance,7,1549,"CAD4,000,000 (estimated)","$3,024, 20 April 2014","$5,534","$406,256"
tt3106868,Mandarin | Bengali | Hindi | Spanish | English,Documentary,6.9,897,NA,"$7,724, 6 April 2014","$84,464","$146,572"
tt3106898,English,Comedy | Drama,5.7,19,NA,NA,NA,NA
tt3106926,French | English | German,Drama,6.7,174,NA,NA,NA,NA
tt3106944,English | French,Animation | Short,7,40,NA,NA,NA,NA
tt3106972,English,Animation | Short,6.2,23,NA,NA,NA,NA
tt3108158,Japanese,Drama | Mystery | Thriller,6.6,4449,NA,"$6,834, 6 December 2015","$16,627","$6,627,892"
tt3108430,English | Hindi | Mandarin | Russian | Swahili,Documentary,5.6,37,NA,NA,NA,NA
tt3110512,Slovak,Animation | Short,5.4,9,NA,NA,NA,NA
tt3110960,English | Irish,Biography | Drama | History,6.7,5924,NA,"$19,881, 5 July 2015","$560,592","$4,825,184"
tt3116870,Russian | Ukrainian,Short | Drama,NA,NA,NA,NA,NA,NA
tt3118544,NA,Short,7.9,17,NA,NA,NA,NA
tt3118566,Wolof,Documentary,7.3,119,NA,NA,NA,NA
tt3118628,Arabic,Drama,7.6,89,NA,NA,NA,NA
tt3118664,Georgian,Comedy,7.1,493,NA,NA,NA,NA
tt3118696,Spanish,Comedy,6.3,880,NA,NA,NA,"$3,242"
tt3118706,Spanish,Action | Drama | Romance,6,152,NA,NA,NA,NA
tt3118748,NA,Short,7.4,5,NA,NA,NA,NA
tt3119360,Danish,Drama | Music | Romance,6.6,916,NA,NA,NA,"$1,191,437"
tt3119416,Mandarin,Drama,6.9,2477,NA,"$2,998, 14 September 2014","$10,433","$13,573"
tt3119566,Arabic,Drama | History | War,6.1,80,NA,NA,NA,"$2,450"
tt3120794,Chinese,Documentary,8.1,305,NA,NA,NA,NA
tt3120806,English,Animation | Short | Comedy | Drama,6.5,78,NA,NA,NA,NA
tt3120852,Arabic,Short,7.5,10,NA,NA,NA,NA
tt3120916,English,Drama,6.6,148,NA,NA,NA,NA
tt3120982,English,Animation | Short | Comedy | Drama,7.1,40,NA,NA,NA,NA
tt3120994,None,Short,NA,NA,NA,NA,NA,NA
tt3121020,French,Documentary | Short,8.2,8,NA,NA,NA,NA
tt3121028,Spanish,Documentary | Short | History,NA,NA,NA,NA,NA,NA
tt3121042,Mandarin | Japanese,Drama | Fantasy,6.9,40,NA,NA,NA,NA
tt3121050,German,Drama,6.5,420,NA,NA,NA,"$225,596"
tt3121066,Arabic,Drama,5,75,NA,NA,NA,NA
tt3121078,NA,Short,4.4,7,NA,NA,NA,NA
tt3121096,Arabic,Biography | Drama,6.8,401,NA,NA,NA,NA
tt3121332,English | Spanish,Drama,5.7,2309,NA,"$8,023, 25 October 2015","$79,800","$80,772"
tt3121474,Mandarin | Cantonese,Romance,5.5,604,"HKD75,000,000 (estimated)",NA,NA,"$33,801,759"
tt3122618,English,Short | Drama | Horror,7,5,NA,NA,NA,NA
tt3123116,Portuguese | French | German | Italian,Documentary | Short,7.1,199,NA,NA,NA,NA
tt3123140,Turkish,Drama,6.2,674,NA,NA,NA,NA
tt3123188,English,NA,7.6,63,NA,NA,NA,NA
tt3125324,English,Drama | Music | Romance,6.9,15383,"$7,000,000 (estimated)","$6,200,284, 16 November 2014","$14,618,727","$14,618,727"
tt3125472,Mandarin,Drama | Romance,7.2,5448,NA,"$26,361, 13 September 2015","$377,607","$47,587,984"
tt3125652,English | Italian | French,Biography | Drama,5.9,3453,NA,"$8,362, 12 May 2019","$30,757","$551,192"
tt3129564,French | German,Drama | War,7.1,5074,NA,"$8,518, 19 October 2014","$230,880","$4,207,242"
tt3129916,French,Drama,5.8,251,NA,NA,NA,"$307,025"
tt3130776,English,Drama,5.3,767,NA,"$900, 22 March 2015","$5,319","$5,319"
tt3131210,German,Comedy | Drama | Family | Music,7,393,NA,NA,NA,NA
tt3132086,English | Arabic | Hebrew,Drama,6.4,176,NA,NA,NA,"$94,119"
tt3132510,English,Short | Drama,8.9,14,"$100,000 (estimated)",NA,NA,NA
tt3135334,English,Documentary,NA,NA,NA,NA,NA,NA
tt3136112,English | French,Drama,6.5,4446,NA,NA,NA,NA
tt3136586,English | Cantonese,Short | Biography | Comedy | Drama | Romance,7.9,14,NA,NA,NA,NA
tt3137576,English,Short | Comedy | Romance,8.5,11,"$5,000 (estimated)",NA,NA,NA
tt3138596,Mandarin,Drama,6.3,196,NA,NA,NA,NA
tt3140068,English,Short | Comedy | Drama | Musical,6.3,70,NA,NA,NA,NA
tt3140154,Dutch,Short,6.4,10,NA,NA,NA,NA
tt3141498,English | German,Drama | Horror | Mystery,6.6,2548,"EUR80,000 (estimated)",NA,NA,NA
tt3142224,Spanish,Comedy,6.4,120,NA,NA,NA,NA
tt3142228,Arabic,Drama,5.2,44,NA,NA,NA,NA
tt3142242,Italian,Drama | Family,6.4,234,"EUR900,000 (estimated)",NA,NA,NA
tt3142468,Albanian,Drama,6.3,134,NA,NA,NA,NA
tt3143436,French,Short,NA,NA,NA,NA,NA,NA
tt3145574,Spanish,Short,NA,NA,NA,NA,NA,NA
tt3146294,French,Drama,5.6,258,NA,NA,NA,"$857,921"
tt3146580,English | Swiss German,Short | Drama,7.9,11,NA,NA,NA,NA
tt3147312,Spanish | English,Action | Adventure | Drama | Thriller,6,9218,"$3,000,000 (estimated)","$514,282, 16 October 2016","$2,002,036","$4,924,990"
tt3148952,Swiss German | German | French,Biography | Drama | Romance,7.2,1454,NA,NA,NA,NA
tt3149038,English | Mandarin,Drama | Romance,7.1,27450,NA,"$31,408, 13 September 2015","$171,793","$1,043,620"
tt3149440,Persian,Short | Drama | History | War,6.8,83,NA,NA,NA,NA
tt3151064,French,Short | Drama,6.6,55,NA,NA,NA,NA
tt3152602,Italian | Greek | French | Neapolitan,Biography | Drama | History,6.7,2580,NA,NA,NA,"$7,664,764"
tt3162006,Russian,Short | Romance,7.1,7,NA,NA,NA,NA
tt3163238,English,Documentary | Biography,7.3,105,NA,NA,NA,NA
tt3163304,Hebrew | Italian,Comedy | Drama | Romance,7.1,1999,NA,"$7,616, 24 May 2015","$172,860","$951,531"
tt3165068,Spanish,Short | Drama,7,20,"EUR2,500 (estimated)",NA,NA,NA
tt3168230,English | Japanese | French,Drama | Mystery,6.9,61582,"$11,000,000 (estimated)","$2,434,908, 19 July 2015","$17,737,646","$29,355,203"
tt3169706,English | Welsh,Biography | Comedy | Drama | History | Romance,7.8,51803,NA,"$100,040, 28 September 2014","$1,446,634","$16,775,629"
tt3170416,NA,Short | Drama,NA,NA,NA,NA,NA,NA
tt3170832,English,Drama | Thriller,8.1,371205,"$13,000,000 (estimated)","$118,298, 18 October 2015","$14,677,654","$35,401,758"
tt3170902,Arabic | English | Turkish,Adventure | Drama | Thriller,7.2,10161,NA,"$9,181, 8 November 2015","$283,024","$768,449"
tt3170910,English,Documentary | Action | Adventure | Drama,6.5,39,NA,NA,NA,NA
tt3172532,English,Comedy | Drama | Romance,6.9,29752,"$2,000,000 (estimated)","$52,334, 9 August 2015","$1,477,002","$1,775,133"
tt3173506,Spanish,Short | Drama,7.6,7,NA,NA,NA,NA
tt3173534,Spanish,Short | Drama,6.8,12,NA,NA,NA,NA
tt3175888,Urdu | Pushto,Drama | Thriller,7,2231,NA,NA,NA,"$12,452"
tt3176130,Danish,Short | Drama | Music | Romance,5.8,38,NA,NA,NA,NA
tt3179568,English,Comedy | Drama,6.7,30562,"$16,000,000 (estimated)","$48,024, 5 October 2014","$705,908","$1,705,908"
tt3180228,English,Short | Drama | Musical,4.8,70,NA,NA,NA,NA
tt3180640,Korean,Drama,7.2,120,NA,NA,NA,NA
tt3181920,English,Drama,5.6,983,NA,"$45,834, 26 April 2015","$78,400","$78,400"
tt3182590,French | Italian | English,Drama,6.5,1028,NA,NA,"$135,392","$135,392"
tt3184924,Spanish | English,Short | Drama,6.9,24,"$8,500 (estimated)",NA,NA,NA
tt3184934,French,Drama,6.6,7759,NA,"$39,035, 20 September 2015","$146,754","$5,215,796"
tt3185264,English,Short | Comedy | Drama,5.8,108,NA,NA,NA,NA
tt3185602,English | Mandarin | Cantonese,Comedy | Drama | Romance,6.4,925,NA,"$6,907, 7 August 2016","$26,409","$26,409"
tt3186742,English,Documentary | Animation | Short | Biography | History | News,8,5,NA,NA,NA,NA
tt3186946,Greek | Albanian | Italian,Drama | Romance,6.7,3643,"EUR1,500 (estimated)","$358, 11 October 2015","$3,181","$139,186"
tt3196656,English,Documentary | History | Music,NA,NA,NA,NA,NA,NA
tt3196668,Japanese,Documentary | Family,7.3,13,NA,NA,NA,NA
tt3197766,Mandarin | Cantonese | Thai | English | Korean,Action | Adventure | Crime | Thriller,6.7,6057,NA,"$11,998, 15 May 2016","$11,998","$93,638,358"
tt3198370,English,Documentary | History,NA,NA,NA,NA,NA,NA
tt3198484,Estonian,Drama,6.1,373,NA,NA,NA,NA
tt3202374,French,Comedy | Drama,5.8,441,NA,"$1,707, 21 December 2014","$9,719","$9,719"
tt3202674,Spanish | Wolof,Short | Drama,6.4,29,"EUR6,000 (estimated)",NA,NA,NA
tt3202982,English,Short | Drama | War,7.8,108,NA,NA,NA,NA
tt3203054,None,Animation | Short | Mystery,7.8,744,NA,NA,NA,NA
tt3203458,Portuguese,Short | Comedy | Drama,7.4,8,NA,NA,NA,NA
tt3203606,English,Biography | Crime | Drama,7.5,76470,"$15,000,000 (estimated)","$74,177, 8 November 2015","$7,857,741","$11,430,025"
tt3203616,English | Yiddish,Comedy | Drama | Fantasy,5.8,52327,NA,NA,NA,"$6,501,058"
tt3203620,English,Crime | Drama | Thriller,4.5,7829,NA,"$653,944, 7 May 2017","$1,323,312","$2,544,921"
tt3203954,German,Drama | Fantasy,6.3,166,NA,NA,NA,NA
tt3204392,Japanese,Documentary,7.8,4820,NA,NA,NA,NA
tt3204394,English,Documentary | Adventure | Drama | Romance,8.2,5,NA,NA,NA,NA
tt3204904,Filipino | Tagalog,Comedy | Drama,7.4,71,NA,NA,NA,NA
tt3210388,English,Documentary | Family | History,6.6,154,NA,"$9,456, 31 August 2014","$65,169","$65,169"
tt3210742,English,Short | Drama | Musical,NA,NA,NA,NA,NA,NA
tt3210796,Burmese,Documentary,7.5,14,"EUR120,000 (estimated)",NA,NA,NA
tt3210854,Spanish,Short | Sci-Fi | War,6.9,77,NA,NA,NA,NA
tt3212392,English,Documentary | Drama,6,380,NA,"$4,880, 9 November 2014","$19,365","$19,365"
tt3212408,English,Drama | Romance,6.3,869,"$400,000 (estimated)",NA,NA,NA
tt3213222,English,Crime | Drama | Western,4.8,145,NA,"$147, 25 January 2015",$881,$881
tt3215822,English,Short | Adventure | Fantasy | Sci-Fi,7,361,"GBP90,000 (estimated)",NA,NA,NA
tt3218368,Dutch,Drama,6.8,513,NA,NA,NA,"$422,500"
tt3218580,French | Spanish,Crime | Horror | Romance | Thriller,6.2,2617,"EUR2,896,000 (estimated)","$2,712, 19 July 2015","$6,334","$48,426"
tt3219156,English,Short | Action | Comedy | Crime,NA,NA,NA,NA,NA,NA
tt3219442,English,Documentary | Drama | Mystery,8,26,NA,NA,NA,NA
tt3222890,English,Crime | Drama | Mystery,4.8,19,NA,NA,NA,NA
tt3225926,English,Short | Drama | Fantasy | Horror,6.7,238,NA,NA,NA,NA
tt3229054,Filipino,Short | Drama | Family,NA,NA,NA,NA,NA,NA
tt3230082,French,Crime | Romance | Thriller,6.2,3225,NA,"$21,809, 5 October 2014","$254,666","$1,232,900"
tt3230162,Japanese,Drama | Romance,6.7,2577,NA,NA,NA,"$383,948"
tt3230970,Russian,Documentary | Drama | Family,6.8,67,NA,NA,NA,NA
tt3233590,Greek | English,Documentary | Short,7.3,6,NA,NA,NA,NA
tt3235888,English,Horror | Mystery | Thriller,6.8,210462,"$1,000,000 (estimated)","$160,089, 15 March 2015","$14,674,076","$21,729,511"
tt3238156,Spanish | Spanish Sign Language,Documentary | Short | Drama,NA,NA,NA,NA,NA,NA
tt3242934,English,Documentary | Biography | News,7.7,902,NA,NA,NA,NA
tt3242986,Turkish,Drama,5.4,453,NA,NA,NA,"$6,925"
tt3243918,Spanish,Short | Drama,8.8,21,"$50,000 (estimated)",NA,NA,NA
tt3244512,Aboriginal | English,Drama,7.2,2089,NA,"$5,340, 7 June 2015","$42,937","$658,179"
tt3244856,NA,Short | Music,7,88,NA,NA,NA,NA
tt3246632,English,Short | Drama | Romance,NA,NA,NA,NA,NA,NA
tt3246862,Italian,Documentary | Short | Drama,6,17,NA,NA,NA,NA
tt3251604,French | Flemish | Spanish,Short,7.5,59,NA,NA,NA,NA
tt3252164,Portuguese,Documentary | Crime | Drama | Mystery,6.5,82,NA,NA,NA,NA
tt3253416,Portuguese,Short | Adventure | Drama | Family,NA,NA,NA,NA,NA,NA
tt3255734,NA,Animation | Short,5.7,10,NA,NA,NA,NA
tt3256336,English,Documentary | Short | Drama,8.4,5,"$20,000 (estimated)",NA,NA,NA
tt3257450,Spanish,Drama | Family,6.3,14,NA,NA,NA,NA
tt3257638,German | English | Dutch,Drama,6,441,NA,NA,NA,NA
tt3257648,Romanian,Documentary | Drama | Family,7,216,NA,NA,NA,NA
tt3258058,English,Documentary | Biography | History,8.2,32,NA,NA,NA,NA
tt3259474,Greek,Crime | Drama,7.1,2337,NA,NA,NA,"$50,460"
tt3260538,French,Short | Drama | Romance,6.6,75,NA,NA,NA,NA
tt3261038,French,Short | Adventure | Fantasy | Mystery,6.3,40,NA,NA,NA,NA
tt3261142,English,Short | Comedy | Drama,6.3,139,NA,NA,NA,NA
tt3263548,English,Documentary | Drama | Family,6,170,NA,"$8,277, 24 July 2016","$30,112","$30,977"
tt3263614,English | Japanese,Drama,6.6,11466,NA,"$34,114, 22 March 2015","$623,383","$739,623"
tt3263690,English | Swedish | French | Portuguese,Documentary | Drama | History,7.5,648,NA,NA,"$12,680","$12,680"
tt3264102,English | Russian,Documentary | Biography | History | Sport,7.6,6631,NA,"$20,100, 25 January 2015","$694,600","$798,680"
tt3265096,Korean,Short | Drama,7.9,28,NA,NA,NA,NA
tt3265218,Korean,Documentary,6.6,58,NA,NA,NA,NA
tt3265228,Greek,Short | Crime | Drama,6.4,56,NA,NA,NA,NA
tt3268030,English,Documentary | Biography | Comedy | Drama | Family,7.3,939,NA,"$6,500, 28 September 2014","$87,879","$207,231"
tt3270538,English,Documentary | Biography | News,8.1,8655,NA,NA,"$130,152","$130,152"
tt3273284,Thai,Documentary,8.2,20,NA,NA,NA,NA
tt3273636,German,Comedy | Drama,7.2,1902,"EUR4,000,000 (estimated)",NA,NA,"$2,294,493"
tt3275082,English,Comedy,6.1,37,NA,NA,NA,NA
tt3275098,English | French | Kinyarwanda,Documentary | Biography | Family,NA,NA,"$75,000 (estimated)",NA,NA,NA
tt3277920,Dutch,Documentary,NA,NA,"EUR295,000 (estimated)",NA,NA,NA
tt3278224,Spanish | English,Drama | Romance,7.4,2779,NA,"$810, 30 July 2017","$2,739","$64,563"
tt3278330,English | Russian,Drama | Fantasy | Horror,6.4,26453,"EUR12,000,000 (estimated)","$8,871, 24 April 2016","$118,925","$5,497,104"
tt3278804,English,Documentary | Short | Sport,NA,NA,NA,NA,NA,NA
tt3278960,English,Short | Comedy,6.9,49,NA,NA,NA,NA
tt3284178,Portuguese | English | French | German | Mandarin,Drama,7,2088,NA,NA,"$12,260","$28,245"
tt3286560,English,Drama | Romance,4.9,4505,NA,NA,NA,"$1,161,751"
tt3288044,Spanish,Documentary | Short | Biography | Drama | Family | Western,7,27,NA,NA,NA,NA
tt3288544,Serbian,Documentary,6.4,91,NA,NA,NA,NA
tt3289362,Spanish | Arabic,Drama | Romance,7,2239,NA,NA,NA,"$36,647"
tt3289618,Arabic,Documentary | Short | Crime | Drama | News,7.9,30,NA,NA,NA,NA
tt3289728,English,Drama | Romance | Sci-Fi,6.1,27788,"$16,000,000 (estimated)","$9,206, 17 July 2016","$33,258","$2,084,628"
tt3289956,English,Horror | Mystery | Thriller,6.8,99242,NA,NA,"$10,474","$6,170,043"
tt3292080,English,Drama,6.3,518,NA,NA,NA,NA
tt3296658,Icelandic,Comedy | Drama,7.3,12851,"EUR1,750,000 (estimated)","$13,289, 7 February 2016","$149,250","$1,826,583"
tt3296980,German,Drama,7.1,646,"EUR1,700,000 (estimated)",NA,NA,"$11,485"
tt3297330,English,Drama | Thriller | War,6.4,22566,NA,"$17,750, 17 May 2015","$316,472","$1,474,471"
tt3297892,English,Short | Drama,4.9,8,"$5,000 (estimated)",NA,NA,NA
tt3300024,NA,Animation | Short | Mystery | Sci-Fi,7.6,203,NA,NA,NA,NA
tt3300034,French,Short | Comedy | Drama,NA,NA,NA,NA,NA,NA
tt3302706,English,Drama | Music,6.7,6421,NA,NA,NA,"$3,135,892"
tt3303310,Filipino | Tagalog | English,Drama,7.7,575,"$46,000 (estimated)",NA,NA,NA
tt3303728,Korean,Drama | Thriller,6.9,2954,NA,NA,NA,"$11,418,310"
tt3305308,English,Action | Crime | Drama | Thriller,5.8,7496,NA,"$1,620, 22 January 2017","$5,711","$517,197"
tt3305316,Danish | Swedish,Drama | Thriller,6.8,5816,"DKK35,000,000 (estimated)",NA,NA,"$12,468,099"
tt3305844,English,Drama | Horror | Thriller,4.2,3005,NA,NA,NA,"$14,485"
tt3306858,German,Drama,6.3,1151,NA,NA,NA,"$334,069"
tt3310280,Persian,Drama | Romance,6.1,110,"EUR600,000 (estimated)",NA,NA,NA
tt3311104,English,Short | Drama | Romance | Thriller,6.5,6,AUD500 (estimated),NA,NA,NA
tt3312830,English | Spanish | Swiss German,Comedy | Drama | Music | Romance,7.3,71736,"EUR12,300,000 (estimated)","$78,085, 6 December 2015","$2,703,296","$23,459,358"
tt3312850,Japanese,Short | Drama | Family | Fantasy,NA,NA,NA,NA,NA,NA
tt3313734,Bengali,Documentary,8.6,60,NA,NA,NA,NA
tt3314376,Spanish | German,Drama | Romance,6.2,1188,"EUR450,000 (estimated)",NA,NA,"$115,132"
tt3315078,English,Documentary | Short | Biography | Comedy,NA,NA,NA,NA,NA,NA
tt3315732,English,Short | Drama,5.2,128,NA,NA,NA,NA
tt3316960,English,Drama,7.5,126518,"$5,000,000 (estimated)","$197,000, 18 January 2015","$18,754,371","$44,779,195"
tt3317522,English,Documentary | Horror,5.8,6444,NA,"$13,363, 7 June 2015","$28,281","$41,853"
tt3317820,English,Short | Comedy,5.9,42,NA,NA,NA,NA
tt3318220,Dutch | English,Drama | Romance,7.4,12499,NA,NA,NA,NA
tt3318750,English,Action | Comedy | Drama,5.6,8045,NA,"$36,657, 26 April 2015","$108,808","$108,808"
tt3318758,French,Short | Sci-Fi,7.3,80,"EUR3,000 (estimated)",NA,NA,NA
tt3319018,English,Drama,6.6,949,NA,NA,NA,"$14,177"
tt3322898,English,Comedy | Drama | Family | Romance,5.7,265,"$2,500,000 (estimated)",NA,NA,"$261,757"
tt3326262,English,Animation | Short | Drama | Family | Fantasy,8,2177,NA,NA,NA,NA
tt3327994,English | French | Arabic | Spanish | Portuguese | Italian | Chinese | Russian | Greek | Hebrew | Sign Languages,Documentary,8.7,7630,NA,NA,NA,"$80,410"
tt3328716,English,Drama | Family,6.2,4010,NA,NA,NA,"$7,646,673"
tt3328762,German | Turkish,Drama,6.7,200,NA,NA,NA,"$83,885"
tt3332166,French,Short | Drama,6.2,11,"EUR90,000 (estimated)",NA,NA,NA
tt3333202,English,Short | Drama | Mystery | Thriller,6.9,24,NA,NA,NA,NA
tt3334028,English,Short | Drama | History | Sci-Fi,6.4,119,NA,NA,NA,NA
tt3335606,English | German | Russian,Drama | Horror | Mystery | Thriller,6.3,22357,NA,"$22,916, 28 May 2017","$28,660","$397,783"
tt3341582,Marathi,Comedy | Drama,7.9,1478,NA,NA,NA,NA
tt3341718,German | French,Drama | Thriller,5.6,340,"EUR1,500,000 (estimated)",NA,NA,"$234,376"
tt3342658,Italian,Documentary | Drama,6.3,47,NA,NA,NA,NA
tt3343080,French | English | Persian,Short | Comedy,6.5,61,NA,NA,NA,NA
tt3344694,English,Drama | Romance,6.7,6578,NA,NA,NA,"$694,981"
tt3344922,English,Drama | Romance | Thriller,6.4,4681,NA,"$1,869, 7 June 2015","$6,921","$549,823"
tt3345206,English,Documentary | Adventure,7.6,686,NA,NA,NA,NA
tt3346824,Norwegian | French | English,Drama,6.3,1445,NA,NA,"$10,983","$181,030"
tt3347148,English,Animation | Short | Comedy,NA,NA,NA,NA,NA,NA
tt3348102,German | Russian,Crime | Thriller,6.5,4536,"EUR3,000,000 (estimated)",NA,NA,"$810,702"
tt3348476,Dutch,Short | Drama | Romance,6.7,640,NA,NA,NA,NA
tt3350244,English | Croatian,Documentary | Drama | News,7.4,110,NA,NA,NA,NA
tt3352034,English,Drama,4.7,740,NA,"$9,059, 7 August 2016","$15,587","$15,587"
tt3357444,Arabic,Short | Drama | Fantasy,6.1,9,NA,NA,NA,NA
tt3358070,English,Short | Fantasy | Romance,6.9,14,NA,NA,NA,NA
tt3358484,Dutch,Short | Drama,6.2,18,NA,NA,NA,NA
tt3358498,English,Short | Comedy | Drama,7,156,NA,NA,NA,NA
tt3362914,English | Chinese | Arabic,Documentary,7.5,663,NA,NA,"$50,921","$74,633"
tt3364264,English | Spanish,Comedy,5.9,1819,NA,NA,NA,"$8,090"
tt3365778,French,Drama,7.1,6857,NA,"$5,063, 13 September 2015","$42,297","$1,158,695"
tt3367028,English,Short | Drama | Fantasy,NA,NA,NA,NA,NA,NA
tt3368222,Hindi,Comedy | Drama,7,2672,NA,NA,NA,"$286,919"
tt3368516,NA,Documentary,7.2,6,NA,NA,NA,NA
tt3369156,English,Short | Drama | Fantasy | Horror,7.5,31,NA,NA,NA,NA
tt3369248,English,Comedy,6.2,846,NA,NA,"$4,900","$4,900"
tt3373082,NA,Documentary | Short | Action | Biography | Sport,7.4,32,NA,NA,NA,NA
tt3380940,English,Short | Comedy | Drama | Romance,7.4,14,"GBP5,000 (estimated)",NA,NA,NA
tt3382170,English,Short | Comedy | Drama | Romance,6.5,130,NA,NA,NA,NA
tt3384936,Arabic | French,Documentary,6.4,9,NA,NA,NA,NA
tt3385192,English,Animation | Short | Biography,7.6,10,NA,NA,NA,NA
tt3385334,English,Adventure | Comedy | Drama | Romance,5.8,313,NA,NA,NA,NA
tt3386080,French,Documentary,6.8,13,NA,NA,NA,NA
tt3386144,Dutch,Drama | Family,6.7,280,NA,NA,NA,NA
tt3387266,Tswana | English,Biography | Drama | History | Romance,6.9,14412,"$14,000,000 (estimated)","$66,510, 12 February 2017","$3,902,185","$14,459,330"
tt3393110,Spanish,Short | Music | Romance,5.7,71,NA,NA,NA,NA
tt3393972,English,Short | Drama,NA,NA,NA,NA,NA,NA
tt3394878,Swedish,Animation | Family,5.4,88,"SEK27,500,000 (estimated)",NA,NA,"$1,878,256"
tt3395184,English | Italian | French | German,Horror | Romance | Sci-Fi,6.7,24567,NA,"$19,675, 22 March 2015","$49,970","$49,970"
tt3395272,Spanish,Drama,6.5,71,NA,NA,NA,NA
tt3397884,English | Spanish,Action | Crime | Drama | Mystery | Thriller,7.6,371035,"$30,000,000 (estimated)","$401,288, 20 September 2015","$46,889,293","$84,872,444"
tt3399024,French | English | Portuguese | Russian | Serbian | Arabic,Comedy | Drama | Romance,6.7,14991,"$20,000,000 (estimated)","$24,588, 26 July 2015","$151,530","$39,178,695"
tt3399776,Swedish,Short | Comedy | Drama | Sci-Fi,6.7,47,NA,NA,NA,NA
tt3399916,Maori,Action | Adventure,6.3,4587,NA,"$1,327, 19 April 2015","$5,240","$906,158"
tt3400214,French | English,Animation | Family,6.3,119,NA,NA,NA,"$40,371"
tt3400688,Spanish,Drama,6.7,77,NA,NA,NA,NA
tt3400904,English,Short | Drama | Romance,6.1,20,NA,NA,NA,NA
tt3401962,NA,Drama,7.5,759,NA,NA,NA,"$7,448,509"
tt3402078,English,Documentary | Short | Biography | Drama | Family,7.9,181,NA,NA,NA,NA
tt3402096,English,Documentary | Short | Biography,6.5,17,NA,NA,NA,NA
tt3403776,Spanish,Drama,6.6,294,NA,NA,NA,NA
tt3403928,English,Short | Drama | Horror,7.2,10,NA,NA,NA,NA
tt3406926,English,Short | Comedy | Drama,7.7,21,NA,NA,NA,NA
tt3409392,French | Arabic | Bambara | English | Songhay | Tamashek,Drama | War,7.1,16338,NA,"$45,110, 1 February 2015","$1,076,075","$7,179,391"
