imdb.id,release.country,release.date,release.venue,thr,digital,tv,dvd.br,unique.id
tt1847731,USA,16 November 2011,"New York City, New York",1,0,0,0,f16713
tt1847731,Hungary,17 November 2011,NA,0,0,0,0,f16713
tt1847731,Taiwan,25 November 2011,NA,0,0,0,0,f16713
tt1847731,New Zealand,1 December 2011,NA,0,0,0,0,f16713
tt1847731,Canada,2 December 2011,limited,1,0,0,0,f16713
tt1847731,Brazil,13 January 2012,NA,0,0,0,0,f16713
tt1847731,Australia,23 February 2012,NA,0,0,0,0,f16713
tt1847731,Sweden,30 March 2012,NA,0,0,0,0,f16713
tt1847731,Germany,3 May 2012,NA,0,0,0,0,f16713
tt1847731,Austria,4 May 2012,NA,0,0,0,0,f16713
tt1847731,Norway,4 May 2012,NA,0,0,0,0,f16713
tt1847731,Slovenia,9 May 2012,NA,0,0,0,0,f16713
tt1847731,Spain,1 May 2013,NA,0,0,0,0,f16713
tt1847731,Uruguay,2 August 2018,Cine Alliançe,0,0,0,0,f16713
tt1847731,South Korea,14 May 2020,NA,0,0,0,0,f16713
tt1850403,USA,6 August 2010,NA,0,0,0,0,frnew157
tt1850419,Turkey,26 October 2012,NA,0,0,0,0,tffnew454
tt1850419,Netherlands,21 March 2013,NA,0,0,0,0,tffnew454
tt1850419,Portugal,10 July 2014,NA,0,0,0,0,tffnew454
tt1850419,Brazil,25 June 2015,NA,0,0,0,0,tffnew454
tt1850419,Japan,11 July 2015,NA,0,0,0,0,tffnew454
tt1850444,USA,2011,NA,0,0,0,0,frnew93
tt1852006,France,16 November 2011,NA,0,0,0,0,f9027
tt1852006,Belgium,30 November 2011,NA,0,0,0,0,f9027
tt1852006,Italy,2 December 2011,NA,0,0,0,0,f9027
tt1852006,Slovenia,19 January 2012,NA,0,0,0,0,f9027
tt1852006,Norway,10 February 2012,NA,0,0,0,0,f9027
tt1852006,Greece,8 March 2012,Greek Film Archive,0,0,0,0,f9027
tt1852006,Germany,15 March 2012,NA,0,0,0,0,f9027
tt1852006,Sweden,30 March 2012,NA,0,0,0,0,f9027
tt1852006,Brazil,6 April 2012,NA,0,0,0,0,f9027
tt1852006,Finland,20 April 2012,NA,0,0,0,0,f9027
tt1852006,Spain,27 April 2012,NA,0,0,0,0,f9027
tt1852006,Portugal,7 June 2012,NA,0,0,0,0,f9027
tt1852006,Japan,9 June 2012,NA,0,0,0,0,f9027
tt1852006,Denmark,14 June 2012,NA,0,0,0,0,f9027
tt1852006,Hungary,14 June 2012,NA,0,0,0,0,f9027
tt1852006,Taiwan,20 July 2012,NA,0,0,0,0,f9027
tt1852006,Netherlands,26 July 2012,NA,0,0,0,0,f9027
tt1852006,Croatia,16 August 2012,NA,0,0,0,0,f9027
tt1852006,UK,14 September 2012,NA,0,0,0,0,f9027
tt1852006,Ireland,21 September 2012,NA,0,0,0,0,f9027
tt1852006,Colombia,9 November 2012,NA,0,0,0,0,f9027
tt1852006,Israel,29 November 2012,NA,0,0,0,0,f9027
tt1852006,Venezuela,28 June 2013,NA,0,0,0,0,f9027
tt1852157,Spain,30 October 2011,Acollona't,1,0,0,0,frnew365
tt1852157,Spain,9 August 2012,Certamen de cortometrajes El Pecado,0,0,0,0,frnew365
tt1852157,Spain,11 December 2012,La Pecca,0,0,0,0,frnew365
tt1852157,Argentina,22 October 2016,Queerencia,0,0,0,0,frnew365
tt1852770,Spain,9 November 2012,NA,0,0,0,0,9126fnosuv
tt1852770,Italy,22 November 2012,NA,0,0,0,0,9126fnosuv
tt1852770,Kuwait,14 March 2013,NA,0,0,0,0,9126fnosuv
tt1852770,Philippines,20 March 2013,NA,0,0,0,0,9126fnosuv
tt1852770,Argentina,22 August 2013,NA,0,0,0,0,9126fnosuv
tt1852770,USA,4 October 2013,NA,0,0,0,0,9126fnosuv
tt1852770,Brazil,18 October 2013,NA,0,0,0,0,9126fnosuv
tt1852770,France,29 October 2013,Samain du Cinema Fantastique,0,0,0,0,9126fnosuv
tt1852770,France,27 November 2013,NA,0,0,0,0,9126fnosuv
tt1852770,Japan,8 March 2014,NA,0,0,0,0,9126fnosuv
tt1852770,Germany,28 August 2014,DVD and Blu-ray premiere,0,0,0,1,9126fnosuv
tt1852770,UK,29 September 2014,DVD premiere,0,0,0,1,9126fnosuv
tt1852770,Peru,5 March 2015,NA,0,0,0,0,9126fnosuv
tt1853614,Austria,25 November 2011,Anilogue,0,0,0,0,tffnew197
tt1853614,Japan,21 April 2012,NA,0,0,0,0,tffnew197
tt1853614,Taiwan,21 September 2012,NA,0,0,0,0,tffnew197
tt1853614,UK,25 November 2012,Cinemagic,0,0,0,0,tffnew197
tt1853614,Hong Kong,6 December 2012,NA,0,0,0,0,tffnew197
tt1853614,Italy,12 December 2012,video premiere,0,0,0,0,tffnew197
tt1853614,Spain,19 January 2013,Navarra) (premiere,1,0,0,0,tffnew197
tt1853614,Spain,29 January 2013,DVD premiere,0,0,0,1,tffnew197
tt1853614,Spain,31 March 2013,TV premiere,0,0,1,0,tffnew197
tt1853614,Spain,23 April 2013,Madrid) (technical release,1,0,0,0,tffnew197
tt1853614,France,9 July 2013,Paris Cinéma,0,0,0,0,tffnew197
tt1853614,Argentina,29 August 2013,Nueva Mirada,0,0,0,0,tffnew197
tt1853614,France,25 September 2013,NA,0,0,0,0,tffnew197
tt1853614,USA,15 November 2013,"Los Angeles, California",0,0,0,0,tffnew197
tt1853614,USA,23 July 2014,"New York City, New York) (dubbed version",1,0,0,0,tffnew197
tt1853614,USA,21 August 2014,limited,1,0,0,0,tffnew197
tt1853614,Germany,5 September 2014,video premiere,0,0,0,0,tffnew197
tt1853614,UK,1 May 2015,limited,1,0,0,0,tffnew197
tt1853614,Spain,13 December 2015,Digitall - Evento de creación digital,0,1,0,0,tffnew197
tt1853614,Denmark,25 February 2016,NA,0,0,0,0,tffnew197
tt1853614,Spain,1 December 2016,limited) (subtitled version,1,0,0,0,tffnew197
tt1853722,UK,21 January 2011,University Of Westminster,0,0,0,0,frnew205
tt1853739,Netherlands,22 August 2013,NA,0,0,0,0,tffnew347
tt1853739,Canada,23 August 2013,NA,0,0,0,0,tffnew347
tt1853739,USA,23 August 2013,NA,0,0,0,0,tffnew347
tt1853739,Belgium,28 August 2013,NA,0,0,0,0,tffnew347
tt1853739,UK,28 August 2013,NA,0,0,0,0,tffnew347
tt1853739,Ireland,28 August 2013,NA,0,0,0,0,tffnew347
tt1853739,Australia,29 August 2013,NA,0,0,0,0,tffnew347
tt1853739,Russia,29 August 2013,NA,0,0,0,0,tffnew347
tt1853739,France,4 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Ukraine,5 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Spain,6 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Poland,6 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Argentina,9 September 2013,Buenos Aires) (premiere,1,0,0,0,tffnew347
tt1853739,Argentina,12 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Greece,12 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Colombia,13 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Mexico,13 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Italy,19 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Turkey,27 September 2013,NA,0,0,0,0,tffnew347
tt1853739,Brazil,4 October 2013,NA,0,0,0,0,tffnew347
tt1853739,New Zealand,17 October 2013,NA,0,0,0,0,tffnew347
tt1853739,Norway,31 October 2013,NA,0,0,0,0,tffnew347
tt1853739,Germany,7 November 2013,NA,0,0,0,0,tffnew347
tt1853739,Chile,14 November 2013,NA,0,0,0,0,tffnew347
tt1853739,Japan,14 November 2013,NA,0,0,0,0,tffnew347
tt1853739,Finland,15 November 2013,NA,0,0,0,0,tffnew347
tt1853739,Sweden,15 November 2013,NA,0,0,0,0,tffnew347
tt1853739,Denmark,28 November 2013,NA,0,0,0,0,tffnew347
tt1853739,Peru,28 November 2013,NA,0,0,0,0,tffnew347
tt1853739,Venezuela,29 November 2013,NA,0,0,0,0,tffnew347
tt1853739,South Korea,7 August 2014,NA,0,0,0,0,tffnew347
tt1854236,Denmark,5 September 2012,Copenhagen) (premiere,1,0,0,0,tffnew429
tt1854236,Denmark,6 September 2012,NA,0,0,0,0,tffnew429
tt1854236,Estonia,14 September 2012,NA,0,0,0,0,tffnew429
tt1854236,Netherlands,27 September 2012,NA,0,0,0,0,tffnew429
tt1854236,Lithuania,5 October 2012,NA,0,0,0,0,tffnew429
tt1854236,Iceland,12 October 2012,NA,0,0,0,0,tffnew429
tt1854236,Hungary,18 October 2012,NA,0,0,0,0,tffnew429
tt1854236,Mexico,19 October 2012,NA,0,0,0,0,tffnew429
tt1854236,Israel,25 October 2012,NA,0,0,0,0,tffnew429
tt1854236,Romania,2 November 2012,NA,0,0,0,0,tffnew429
tt1854236,Sweden,16 November 2012,NA,0,0,0,0,tffnew429
tt1854236,Belgium,21 November 2012,NA,0,0,0,0,tffnew429
tt1854236,Germany,22 November 2012,NA,0,0,0,0,tffnew429
tt1854236,Finland,7 December 2012,NA,0,0,0,0,tffnew429
tt1854236,Australia,13 December 2012,NA,0,0,0,0,tffnew429
tt1854236,New Zealand,13 December 2012,NA,0,0,0,0,tffnew429
tt1854236,France,19 December 2012,NA,0,0,0,0,tffnew429
tt1854236,Italy,20 December 2012,NA,0,0,0,0,tffnew429
tt1854236,Spain,21 December 2012,NA,0,0,0,0,tffnew429
tt1854236,Norway,25 December 2012,NA,0,0,0,0,tffnew429
tt1854236,Poland,1 February 2013,NA,0,0,0,0,tffnew429
tt1854236,Russia,7 March 2013,NA,0,0,0,0,tffnew429
tt1854236,Brazil,8 March 2013,NA,0,0,0,0,tffnew429
tt1854236,Ukraine,14 March 2013,NA,0,0,0,0,tffnew429
tt1854236,UK,19 April 2013,NA,0,0,0,0,tffnew429
tt1854236,Ireland,19 April 2013,NA,0,0,0,0,tffnew429
tt1854236,USA,3 May 2013,limited,1,0,0,0,tffnew429
tt1854236,Portugal,9 May 2013,NA,0,0,0,0,tffnew429
tt1854236,Japan,17 May 2013,NA,0,0,0,0,tffnew429
tt1854236,Canada,24 May 2013,limited,1,0,0,0,tffnew429
tt1854236,Turkey,24 May 2013,NA,0,0,0,0,tffnew429
tt1854236,Colombia,31 May 2013,NA,0,0,0,0,tffnew429
tt1854236,Greece,1 August 2013,NA,0,0,0,0,tffnew429
tt1854236,Peru,22 August 2013,NA,0,0,0,0,tffnew429
tt1854236,Hong Kong,28 November 2013,NA,0,0,0,0,tffnew429
tt1854236,Argentina,24 July 2014,NA,0,0,0,0,tffnew429
tt1854236,South Africa,10 October 2014,NA,0,0,0,0,tffnew429
tt1854236,Chile,22 January 2015,NA,0,0,0,0,tffnew429
tt1854255,France,April 2011,NA,0,0,0,0,I1105148
tt1854513,Spain,26 September 2012,Barcelona) (premiere,1,0,0,0,tffnew399
tt1854513,Spain,28 September 2012,NA,0,0,0,0,tffnew399
tt1854513,USA,11 October 2012,Week of Spanish Cinema,0,0,0,0,tffnew399
tt1854513,France,23 January 2013,NA,0,0,0,0,tffnew399
tt1854513,Czech Republic,19 February 2013,NA,0,0,0,0,tffnew399
tt1854513,Portugal,7 March 2013,NA,0,0,0,0,tffnew399
tt1854513,USA,15 March 2013,limited,1,0,0,0,tffnew399
tt1854513,Greece,28 March 2013,NA,0,0,0,0,tffnew399
tt1854513,Russia,28 March 2013,NA,0,0,0,0,tffnew399
tt1854513,Belgium,10 April 2013,NA,0,0,0,0,tffnew399
tt1854513,Brazil,5 July 2013,NA,0,0,0,0,tffnew399
tt1854513,UK,12 July 2013,NA,0,0,0,0,tffnew399
tt1854513,Ireland,12 July 2013,NA,0,0,0,0,tffnew399
tt1854513,Netherlands,25 July 2013,NA,0,0,0,0,tffnew399
tt1854513,Colombia,26 July 2013,NA,0,0,0,0,tffnew399
tt1854513,Poland,9 August 2013,NA,0,0,0,0,tffnew399
tt1854513,Taiwan,16 August 2013,NA,0,0,0,0,tffnew399
tt1854513,Mexico,23 August 2013,NA,0,0,0,0,tffnew399
tt1854513,Venezuela,11 October 2013,NA,0,0,0,0,tffnew399
tt1854513,Italy,31 October 2013,NA,0,0,0,0,tffnew399
tt1854513,Germany,28 November 2013,NA,0,0,0,0,tffnew399
tt1854513,Romania,6 December 2013,NA,0,0,0,0,tffnew399
tt1854513,Japan,7 December 2013,NA,0,0,0,0,tffnew399
tt1854513,Norway,25 December 2013,NA,0,0,0,0,tffnew399
tt1854513,Denmark,16 January 2014,NA,0,0,0,0,tffnew399
tt1854513,Argentina,24 April 2014,NA,0,0,0,0,tffnew399
tt1854513,South Korea,1 May 2014,NA,0,0,0,0,tffnew399
tt1854513,Japan,6 June 2014,EU Film Days,0,0,0,0,tffnew399
tt1854513,Finland,29 November 2014,TV premiere,0,0,1,0,tffnew399
tt1854568,France,28 September 2011,NA,0,0,0,0,frnew374
tt1854568,Germany,12 April 2012,NA,0,0,0,0,frnew374
tt1854568,Portugal,25 April 2012,NA,0,0,0,0,frnew374
tt1854568,Denmark,22 October 2012,MIX Copenhagen,0,0,0,0,frnew374
tt1854568,Netherlands,6 December 2012,NA,0,0,0,0,frnew374
tt1855199,Kazakhstan,20 September 2012,NA,0,0,0,0,tffnew446
tt1855199,Russia,20 September 2012,NA,0,0,0,0,tffnew446
tt1855199,Canada,21 September 2012,NA,0,0,0,0,tffnew446
tt1855199,Turkey,21 September 2012,NA,0,0,0,0,tffnew446
tt1855199,USA,21 September 2012,NA,0,0,0,0,tffnew446
tt1855199,Thailand,27 September 2012,NA,0,0,0,0,tffnew446
tt1855199,Ukraine,27 September 2012,NA,0,0,0,0,tffnew446
tt1855199,Taiwan,28 September 2012,NA,0,0,0,0,tffnew446
tt1855199,Philippines,3 October 2012,NA,0,0,0,0,tffnew446
tt1855199,Romania,5 October 2012,NA,0,0,0,0,tffnew446
tt1855199,Iceland,12 October 2012,NA,0,0,0,0,tffnew446
tt1855199,United Arab Emirates,18 October 2012,NA,0,0,0,0,tffnew446
tt1855199,Hong Kong,18 October 2012,NA,0,0,0,0,tffnew446
tt1855199,Netherlands,18 October 2012,NA,0,0,0,0,tffnew446
tt1855199,Singapore,18 October 2012,NA,0,0,0,0,tffnew446
tt1855199,Lebanon,25 October 2012,NA,0,0,0,0,tffnew446
tt1855199,Serbia,28 October 2012,Cinemania,0,0,0,0,tffnew446
tt1855199,Australia,1 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Hungary,1 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Brazil,9 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Finland,9 November 2012,NA,0,0,0,0,tffnew446
tt1855199,France,14 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Czech Republic,15 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Italy,22 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Portugal,22 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Slovenia,22 November 2012,NA,0,0,0,0,tffnew446
tt1855199,UK,23 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Ireland,23 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Denmark,29 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Norway,30 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Sweden,30 November 2012,NA,0,0,0,0,tffnew446
tt1855199,Belgium,5 December 2012,NA,0,0,0,0,tffnew446
tt1855199,Spain,5 December 2012,NA,0,0,0,0,tffnew446
tt1855199,USA,7 December 2012,re-release,1,0,0,0,tffnew446
tt1855199,Egypt,12 December 2012,NA,0,0,0,0,tffnew446
tt1855199,Poland,14 December 2012,NA,0,0,0,0,tffnew446
tt1855199,Austria,20 December 2012,NA,0,0,0,0,tffnew446
tt1855199,Germany,20 December 2012,NA,0,0,0,0,tffnew446
tt1855199,South Africa,21 December 2012,NA,0,0,0,0,tffnew446
tt1855199,Malaysia,3 January 2013,NA,0,0,0,0,tffnew446
tt1855199,India,25 January 2013,NA,0,0,0,0,tffnew446
tt1855199,Argentina,14 March 2013,NA,0,0,0,0,tffnew446
tt1855199,Greece,14 March 2013,NA,0,0,0,0,tffnew446
tt1855199,Croatia,14 March 2013,NA,0,0,0,0,tffnew446
tt1855199,Colombia,5 April 2013,NA,0,0,0,0,tffnew446
tt1855199,Mexico,10 May 2013,NA,0,0,0,0,tffnew446
tt1855199,Japan,17 August 2013,NA,0,0,0,0,tffnew446
tt1855199,Peru,19 September 2013,NA,0,0,0,0,tffnew446
tt1855199,Venezuela,1 November 2013,NA,0,0,0,0,tffnew446
tt1855199,Uruguay,19 December 2013,NA,0,0,0,0,tffnew446
tt1855226,USA,16 July 2011,NA,0,0,0,0,frnew311
tt1855226,USA,21 August 2011,San Diego FilmOut,0,0,0,0,frnew311
tt1855226,USA,6 October 2011,Out on Film - Atlanta,0,0,0,0,frnew311
tt1855226,UK,20 October 2011,Glasgay,1,0,0,0,frnew311
tt1856057,France,14 October 2015,NA,0,0,0,0,tffnew1780
tt1856057,Netherlands,14 October 2015,NA,0,0,0,0,tffnew1780
tt1856057,Spain,14 November 2015,Barcelona) (premiere,1,0,0,0,tffnew1780
tt1856057,Sweden,20 November 2015,NA,0,0,0,0,tffnew1780
tt1856057,Spain,11 December 2015,limited) (Catalunya) (catalan dubbed & subtitled version,1,0,0,0,tffnew1780
tt1856057,Denmark,14 April 2016,NA,0,0,0,0,tffnew1780
tt1856057,Poland,29 April 2016,NA,0,0,0,0,tffnew1780
tt1856057,Spain,22 June 2016,NA,0,0,0,0,tffnew1780
tt1856057,Spain,22 June 2016,limited) (spanish dubbed version,1,0,0,0,tffnew1780
tt1856057,Spain,24 June 2016,Madrid) (spanish dubbed version,1,0,0,0,tffnew1780
tt1856057,Norway,1 July 2016,NA,0,0,0,0,tffnew1780
tt1856057,USA,15 July 2016,NA,0,0,0,0,tffnew1780
tt1856057,Hungary,15 September 2016,NA,0,0,0,0,tffnew1780
tt1856057,Croatia,22 September 2016,NA,0,0,0,0,tffnew1780
tt1856057,UK,21 October 2016,NA,0,0,0,0,tffnew1780
tt1856057,Ireland,21 October 2016,NA,0,0,0,0,tffnew1780
tt1856057,Estonia,28 October 2016,NA,0,0,0,0,tffnew1780
tt1856057,Italy,9 March 2017,NA,0,0,0,0,tffnew1780
tt1856057,Finland,17 March 2017,NA,0,0,0,0,tffnew1780
tt1856057,Brazil,12 October 2017,NA,0,0,0,0,tffnew1780
tt1857736,Denmark,21 October 2012,MIX Copenhagen,0,0,0,0,frnew333
tt1857740,Hong Kong,5 April 2012,NA,0,0,0,0,230
tt1857740,Hong Kong,5 April 2012,NA,0,0,0,0,f9040
tt1857740,Germany,25 October 2012,NA,0,0,0,0,230
tt1857740,Germany,25 October 2012,NA,0,0,0,0,f9040
tt1857740,Russia,27 December 2012,NA,0,0,0,0,230
tt1857740,Russia,27 December 2012,NA,0,0,0,0,f9040
tt1858411,South Korea,10 October 2010,premiere,1,0,0,0,f16631
tt1858468,UK,5 June 2011,NA,0,0,0,0,I1200608
tt1859522,Brazil,29 July 2011,NA,0,0,0,0,frnew328
tt1859522,Sweden,29 July 2011,NA,0,0,0,0,frnew328
tt1859522,Netherlands,14 June 2012,NA,0,0,0,0,frnew328
tt1859522,France,29 August 2012,NA,0,0,0,0,frnew328
tt1859522,Belgium,5 December 2012,NA,0,0,0,0,frnew328
tt1859522,Germany,6 December 2012,NA,0,0,0,0,frnew328
tt1859522,Poland,17 May 2013,NA,0,0,0,0,frnew328
tt1859530,Denmark,6 April 2011,NA,0,0,0,0,idfnew181
tt1859530,Sweden,16 October 2012,TV premiere,0,0,1,0,idfnew181
tt1859621,USA,27 February 2012,NA,0,0,0,0,idfnew293
tt1860167,USA,August 2009,NA,0,0,0,0,frnew48
tt1860294,Denmark,22 October 2011,MIX Copenhagen,0,0,0,0,f16606
tt1860355,USA,17 February 2012,limited,1,0,0,0,tffnew327
tt1860355,UK,3 August 2012,NA,0,0,0,0,tffnew327
tt1860355,Ireland,10 August 2012,NA,0,0,0,0,tffnew327
tt1860355,Singapore,22 November 2012,NA,0,0,0,0,tffnew327
tt1860355,Spain,20 February 2013,NA,0,0,0,0,tffnew327
tt1860355,Japan,20 September 2013,DVD premiere,0,0,0,1,tffnew327
tt1860355,Germany,9 December 2015,TV premiere,0,0,1,0,tffnew327
tt1860357,USA,19 September 2016,"New Orleans, Louisiana) (premiere",1,0,0,0,tffnew2030
tt1860357,Indonesia,28 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Argentina,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Azerbaijan,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Bahrain,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Cyprus,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Czech Republic,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Denmark,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,UK,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Georgia,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Greece,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Hong Kong,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Croatia,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Hungary,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Ireland,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Israel,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Kuwait,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Malaysia,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Netherlands,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Portugal,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Russia,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Singapore,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Ukraine,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Uruguay,29 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Bulgaria,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Canada,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Estonia,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Finland,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Cambodia,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Lithuania,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Latvia,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Mexico,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Pakistan,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Poland,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Romania,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Sweden,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Turkey,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,USA,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Vietnam,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,South Africa,30 September 2016,NA,0,0,0,0,tffnew2030
tt1860357,Australia,5 October 2016,NA,0,0,0,0,tffnew2030
tt1860357,Philippines,5 October 2016,NA,0,0,0,0,tffnew2030
tt1860357,Chile,6 October 2016,NA,0,0,0,0,tffnew2030
tt1860357,Italy,6 October 2016,NA,0,0,0,0,tffnew2030
tt1860357,Republic of North Macedonia,6 October 2016,NA,0,0,0,0,tffnew2030
tt1860357,Belgium,12 October 2016,NA,0,0,0,0,tffnew2030
tt1860357,France,12 October 2016,NA,0,0,0,0,tffnew2030
tt1860357,Norway,4 November 2016,NA,0,0,0,0,tffnew2030
tt1860357,Brazil,10 November 2016,NA,0,0,0,0,tffnew2030
tt1860357,China,15 November 2016,NA,0,0,0,0,tffnew2030
tt1860357,Germany,24 November 2016,NA,0,0,0,0,tffnew2030
tt1860357,Spain,25 November 2016,NA,0,0,0,0,tffnew2030
tt1860357,South Korea,25 January 2017,NA,0,0,0,0,tffnew2030
tt1860357,Japan,21 April 2017,NA,0,0,0,0,tffnew2030
tt1860357,India,9 October 2020,internet,0,1,0,0,tffnew2030
tt1861358,Germany,19 May 2011,NA,0,0,0,0,idfnew157
tt1863242,Austria,October 2010,NA,0,0,0,0,f16480
tt1863294,Finland,2010,NA,0,0,0,0,I1101795
tt1864253,USA,16 November 2012,NA,0,0,0,0,idfnew341
tt1865335,France,2 July 2012,Paris Cinéma,0,0,0,0,f9093
tt1865335,France,29 August 2012,NA,0,0,0,0,f9093
tt1865335,UK,7 December 2012,NA,0,0,0,0,f9093
tt1865335,Brazil,17 May 2013,NA,0,0,0,0,f9093
tt1865335,Germany,20 June 2013,NA,0,0,0,0,f9093
tt1865335,Japan,5 July 2013,TV premiere,0,0,1,0,f9093
tt1865357,Argentina,1 September 2011,NA,0,0,0,0,tffnew82
tt1865357,Uruguay,30 August 2012,NA,0,0,0,0,tffnew82
tt1865357,France,23 January 2013,NA,0,0,0,0,tffnew82
tt1865357,Greece,6 June 2013,NA,0,0,0,0,tffnew82
tt1865357,Spain,2 August 2013,NA,0,0,0,0,tffnew82
tt1865357,USA,22 August 2013,"New York City, New York",1,0,0,0,tffnew82
tt1865357,Brazil,24 July 2014,NA,0,0,0,0,tffnew82
tt1865393,Russia,23 May 2013,NA,0,0,0,0,tffnew477
tt1865393,USA,18 October 2013,limited,1,0,0,0,tffnew477
tt1865393,USA,18 February 2014,DVD and Blu-ray premiere,0,0,0,1,tffnew477
tt1865393,UK,23 June 2014,DVD premiere,0,0,0,1,tffnew477
tt1865393,Germany,24 July 2014,DVD and Blu-ray premiere,0,0,0,1,tffnew477
tt1865393,Netherlands,2 September 2014,DVD and Blu-ray premiere,0,0,0,1,tffnew477
tt1865425,USA,20 June 2012,"New York City, New York",1,0,0,0,idfnew167
tt1865425,Netherlands,9 January 2013,TV premiere,0,0,1,0,idfnew167
tt1865425,Finland,28 August 2013,TV premiere,0,0,1,0,idfnew167
tt1865503,Latvia,14 September 2011,NA,0,0,0,0,f16655
tt1865503,USA,28 October 2011,NA,0,0,0,0,f16655
tt1865505,Belgium,10 December 2014,NA,0,0,0,0,tffnew1395
tt1865505,France,10 December 2014,NA,0,0,0,0,tffnew1395
tt1865505,USA,19 December 2014,"New York City, New York",1,0,0,0,tffnew1395
tt1865505,Kuwait,29 January 2015,NA,0,0,0,0,tffnew1395
tt1865505,Netherlands,5 February 2015,NA,0,0,0,0,tffnew1395
