festival_id,filmrank
fest.lib.id.survey.na00017,0.0011416249955147001
fest.lib.id.na461,0.012943178622763367
imdbady00120,0.0030750711920610745
fest.lib.id884,0.003431035985042734
fest.lib.id.na87,0.0012070783523249599
fest.lib.id5894,0.007359529878582344
id245,0.0012321793060018726
fest.lib.id282,0.03946355520582079
fest.lib.id1150,0.010222580535069145
fest.lib.id115,0.002500385532774682
imdbady00904,0.0016277098938991931
fest.lib.id6822,0.027126502871932454
imdbady00336,0.0018245117146091037
fest.lib.id104,0.0015815830004429132
fest.lib.id.survey.na362,0.0012679161014601743
imdbady01585,0.002044002369617025
imdbady00860,0.0014314894180044002
imdbady00224,0.0012503922628239598
fest.lib.id.survey.na216,0.0023011089196226142
fest.lib.id.na457,0.0034194839344962994
fest.lib.id.na221,0.011327689655229789
imdbady01569,0.001191547027497224
imdbady01580,0.008704240278250269
fest.lib.id.survey.na260,0.0015878258192145822
imdbady01699,0.0017123933701628615
imdbady01435,0.0013287169430226272
fest.lib.id.na220,0.0356960683429116
fest.lib.id1938,0.001508931916415577
imdbady00663,0.0012711322697936344
fest.lib.id1134,0.008795632174815715
fest.lib.id1708,0.001624767472463701
fest.lib.id7541,0.0019601264423105822
imdbady01360,0.0022686028330807816
fest.lib.id9338,0.002734629707044467
fest.lib.id7929,0.0016086233336724616
imdbady00955,0.001994606603211076
fest.lib.id1249,0.00871323056192924
fest.lib.id.survey.na261,0.0015878258192145822
fest.lib.id1667,0.003978581501776218
fest.lib.id1704,0.0826856495616202
imdbady00162,0.0010566652906264865
fest.lib.id.na71,0.005506214099196479
fest.lib.id.survey.na346,0.0014367646967664602
fest.lib.id291,0.013369960434954345
imdbady00423,0.0024989221192062133
fest.lib.id.na80,0.0020042694167699627
fest.lib.id2613,0.0017414004283073032
imdbady01288,0.0012528296627381435
fest.lib.id1267,0.008255238725366265
fest.lib.id.ch615,0.002692825702640446
imdbady01237,0.0012756665662230918
imdbady00621,0.0012593447548149837
imdbady01749,0.0011761337358200904
fest.lib.id5710,0.0018468874644400432
fest.lib.id2635,0.02101617231325207
imdbady01180,0.0012676644946738235
fest.lib.id7851,0.004027598691659667
fest.lib.id7571,0.008930907721097961
fest.lib.id.survey.na445,0.002103844528475966
fest.lib.id.na137,0.01579673964243101
fest.lib.id.survey.na381,0.0012282785344206275
imdbady00277,0.0017915046324136908
fest.lib.id1950,0.0014298045587039345
imdbady01446,0.0011265485109915564
fest.lib.id3468,0.0015193809527656755
fest.lib.id3202,0.0012824144305406452
imdbady01352,0.0075671988516707225
imdbady00784,0.005285813139675256
imdbady00184,0.0013973127158122293
imdbady01159,0.0013225483106735455
fest.lib.id247,0.007806631266260427
imdbady01485,0.0012608568944980547
fest.lib.id2944,0.0020055158053907383
imdbady00629,0.0011403408471106096
imdbady00607,0.0014739082701942523
fest.lib.id.survey.na615,0.003524147350075408
imdbady01256,0.0010571293378700418
imdbady01576,0.0014314894180044002
imdbady00015,0.003966505592464028
fest.lib.id.survey.na129,0.0012824144305406452
fest.lib.id8518,0.010059330153336493
fest.lib.id671,0.0014513135991736418
imdbady01202,0.0015235366501679002
fest.lib.id.na228,0.002387061930926011
imdbady00688,0.0013636853513610742
fest.lib.id.na154,0.0012996548722011981
imdbady01658,0.001518732836239206
imdbady01515,0.0027981800064347823
fest.lib.id1682,0.00692691132912269
fest.lib.id7565,0.019834951648108362
fest.lib.id1017,0.0016163851693532028
imdbady00936,0.001620781204686204
fest.lib.id.na243,0.0016420771660369327
fest.lib.id1237,0.02330651210589785
fest.lib.id8627,0.003777748334761983
fest.lib.id.na255,0.0016789883794863859
imdbady00550,0.003969915583122324
fest.lib.id7249,0.002196686529804096
imdbady00526,0.00353383783131666
fest.lib.id5688,0.014186984599496275
fest.lib.id.na375,0.19236865604671277
fest.lib.id1385,0.004393631084626594
fest.lib.id5985,0.00898466802132393
imdbady01488,0.0018656473835398147
imdbady01634,0.0057242515547429075
imdbady01476,0.0012594326624704795
imdbady01701,0.0011987038986845872
fest.lib.id627,0.001818920932063019
fest.lib.id.survey.na591,0.0010965844479315916
imdbady00234,0.002490531159841168
imdbady00767,0.0020975166883231396
fest.lib.id.survey.na496,0.003301064429002196
imdbady00654,0.004776441851663162
imdbady00436,0.0012998434091698679
fest.lib.id39,0.09626611562864955
fest.lib.id.survey.na474,0.0015878258192145822
imdbady01593,0.001339702876005605
fest.lib.id217,0.13475573540038221
fest.lib.id8976,0.0028804509748530643
fest.lib.id914,0.0011038837163541194
imdbady01705,0.001242996995046394
imdbady00817,0.001430399775728198
imdbady01555,0.0024505753364993154
fest.lib.id21,0.0015193809527656755
imdbady00240,0.0014594541076943894
imdbady00395,0.0024251992572825506
fest.lib.id6843,0.0010797963854596276
imdbady00304,0.002486168545271073
imdbady00903,0.0010580446932191045
fest.lib.id9675,0.0018392912900912848
fest.lib.id445,0.0028726852531059
imdbady00099,0.0011840411538636343
imdbady00604,0.0013636853513610742
fest.lib.id3166,0.0014122977968438158
fest.lib.id1897,0.0019067407603500421
fest.lib.id83,0.017234630619636697
fest.lib.id.survey.na482,0.0012737903321567584
imdbady01224,0.0015894434167962434
imdbady01378,0.001522023542974639
fest.lib.id1319,0.0020151191509134923
imdbady00777,0.0014739082701942523
fest.lib.id8254,0.0014594541076943894
imdbady01233,0.0011987448329478566
fest.lib.id1157,0.0037098776958811607
fest.lib.id.survey.na678,0.0015193809527656755
imdbady01618,0.005243133257033275
fest.lib.id.na16,0.001091804995610905
fest.lib.id1289,0.0023957873414271373
imdbady01093,0.001171344288995906
fest.lib.id6064,0.05436316162960417
imdbady01377,0.0014526209824921193
imdbady00633,0.0012997864365508298
fest.lib.id.na67,0.003776814844495812
imdbady00555,0.002271977190893595
fest.lib.id.na439,0.0011473829824903603
imdbady00033,0.001526850733310703
fest.lib.id.survey.na401,0.014876096940346195
fest.lib.id8269,0.0013965631202055297
imdbady01680,0.0015122207382751837
imdbady01113,0.0014739082701942523
imdbady00567,0.0011935974747262527
fest.lib.id566,0.0022459909887139525
imdbady01751,0.0010965844479315916
fest.lib.id1365,0.0018729863280308665
imdbady00425,0.0014359732327722699
fest.lib.id656,0.007984485340505719
fest.lib.id835,0.0013965631202055297
imdbady01498,0.0014466599152432647
fest.lib.id144,0.0041152730168264
fest.lib.id.na96,0.0017184525426540834
fest.lib.id.na427,0.007336365051726776
imdbady00706,0.0013557792479064286
fest.lib.id.survey.na151,0.0013965631202055297
fest.lib.id1936,0.0022105119520018836
imdbady01269,0.0016370674459598045
fest.lib.id7733,0.0017496853910568566
imdbady00060,0.0013636853513610742
imdbady01596,0.002567024047220635
imdbady01595,0.0017100189881311424
imdbady01147,0.001203470420641786
imdbady00879,0.002611992954166612
imdbady01060,0.004077519284966213
imdbady01565,0.0014739082701942523
fest.lib.id.na173,0.0030424550948161336
imdbady01291,0.00162080954565632
imdbady00647,0.0012737903321567584
fest.lib.id1798,0.0014998889520174822
imdbady00273,0.00159164922467506
fest.lib.id6734,0.0033844799721552787
fest.lib.id1887,0.11341129673140814
fest.lib.id.survey.na560,0.0025260867755122988
imdbady01079,0.0014161204765078368
imdbady01674,0.0012328894579442839
fest.lib.id7921,0.001047268465354202
